fecha,valoracion,comentario,gmap_id,estado
2017-02-22 18:27:15.677,2,"I have eaten here many times and the food is tasty, but today I witnessed something no business should ever do. The waitress took an order over the phone while on speaker. My husband and I heard everything, and by everything I mean the order, credit card numbers, expiration date and all. She had a slight attitude for the customer and us, like she didn't care.
If this is how China Wall has evolved, I am not coming back.
Warning: DO NOT CALL FOR DELIVERY WITHOUT ASKING IF YOU ARE ON SPEAKER.",0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2018-06-21 08:39:02.727,1,"Normally I'm not a fan of buffets but China Wall is the exception. The food always tastes quite good. The service is acceptable and the people are pleasant. The prices are average and you can get take out. My wife and I ate there last nite and have made it a regular night out.

5-8-18: The quality of service and food started to decline and now they're out of business.",0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-10-05 16:36:43.168,4,"Very good for the price. Is a matter of cost benefit.
You must like deep fried food...
But it is only $8.45 for the buffet and the soda.",0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2018-03-09 01:32:40.808,3,"It is okay for what it is, a cheap lunch buffet. Half of the dishes taste so similar or the same due to the over use of honey in most of them. If you are eating Chinese because you want a certain flavor or dish, I wouldn't recommend it, but if you are just hungry and want a cheap meal that isn't drive-thru, it will serve it's purpose. I have eaten here twice, thinking the 1st visit not being likable was maybe just a bad day, but after the second visit (months after the first), I realized it was EXACTLY the same unfortunately.",0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-10-08 11:18:18.121,4,So Good 👍 love the all u can eat buffet.,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2016-02-16 00:53:58.680,1,This is the worst restaurant in town. The food at best is mediocre and the restaurant is filthy. I will never go there again.,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2016-08-04 00:04:09.849,3,"Good food, no atmosphere at all.",0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-01-06 01:34:02.798,5,Great food all you can eat for a great price!,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2016-02-08 23:02:02.378,4,I absolutely love the food here ive never had a problem,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-04-09 16:07:15.493,5,Hubby and I love it!  The crab rangoon is out of this world!!,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-02-27 01:21:30.851,2,Used to love this restaurant. It has gone down a bit in my estimation.,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-01-05 14:59:14.525,4,Love the food when it's fresh. Don't judge the book by it's cover!,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2016-12-20 11:55:37.362,1,Waitress was annoyed she had to serve us. Seemed mad even. Food was really bad compared to similar options. Would never go back & suggest you go elsewhere.,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-01-14 13:45:08.974,4,Good food,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-04-20 02:48:24.090,3,Good Chinese food,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-07-14 00:43:18.455,1,thefood had been out to long was not a good experience,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-05-02 16:45:16.837,4,,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2019-02-23 00:48:12.987,4,,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2016-08-28 07:58:16.821,5,,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2015-06-17 18:52:56.437,1,,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2017-10-05 18:35:14.637,1,,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2016-08-26 22:39:08.749,2,,0x884dfc48cfe3efc7:0x3d8f3b5c098dd070,VA
2021-04-07 01:24:55.550,5,"We looked for a  place near the beach to have lunch on our way to the Back Bay. As it happens, many places were closed on Mondays and we randomly chose Simply Steamed. We were so glad we did because the Zesty She Crab Soup was very good, and the Lobster roll was the best we ever had from a take-out or dine-in kitchen.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2020-07-04 12:21:50.141,4,"Don't get me wrong, this is not fine dining. However, as a lunch spot in sandbridge, it is a great stop. The food is really good and there's a couple of little quaint places to sit outside on the balcony and a couple of little tables inside.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2020-07-03 21:48:14.243,5,"Loved the hard shell steam pot! We added sausage and used beer to steam it. Delicious, and the pot for two was more than our family of three could eat.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2020-09-15 23:39:12.991,5,Love the concept...fresh seafood stuffed in a pail to take home and steam on your own!,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-09-20 17:20:46.454,5,"This place is great!
We got the hard shell steam bucket and it was delicious! Fed a group of 4 with leftovers. Not a fan of stone crab, which was part of our pot but the rest was super easy and delicious! I highly, highly recommend their fish tacos. Their crabcake sandwich is HUGE and well worth the twelve bucks.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2020-09-11 22:45:57.303,5,Great food and fun to cook at home.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-12-01 03:23:27.435,1,"Looked online at menu and arrived to find out the menu is seasonal. Staff acted as if we were tourists and annoyed we didnt know better. Unfortunate, because looked cute inside and smelled good. Very limited seating, so be prepared to take it to go.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2020-08-02 20:04:42.177,5,Their mini lump crab cakes are 🔥,0x89bac308349a7601:0x1674749d739f6e6e,VA
2020-07-11 19:26:19.452,5,Always fresh and very reasonable.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2020-06-20 16:28:29.805,4,The food is really good!,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-06-02 18:40:53.852,4,Love love this place A must go to Great place in Sandbridge a hidden gem  Martha made our shrimp and snow crab legs just perfect!!,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-04-27 18:28:48.733,5,"Best scallop tacos I ever had,good friendly people, amazing place to go, must try.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2017-07-04 20:56:26.616,5,"Great spot for a quick lunch. Seating is limited to a handful of tables on the upstairs balcony. Fish, shrimp, and scallop tacos were great.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2017-06-20 21:45:31.168,4,The food was really good. Sandwiches are stuffed. A tad pricey but you get what you pay for. Excellent quality food.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2018-06-17 01:38:09.294,4,Good sandwiches just one block off the beach.  Sit outside and enjoy the sea breeze.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-05-16 05:24:08.472,5,Nice vibe good food,0x89bac308349a7601:0x1674749d739f6e6e,VA
2018-08-31 02:30:35.656,2,"Expensive food, cooked from frozen instead of fresh. Not impressed at all.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-04-19 20:09:22.679,3,Expensive steamed sea food. They should have a bigger selection and more affordable prices.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2018-04-05 20:22:45.564,4,Great Tacos. Limited Selection in the winter but delicious.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2017-09-03 12:30:08.456,1,It was expensive for what you got.  I could have purchased the items in a restaurant for the same price or cheaper.  I would not go back.  The staff were not friendly.  Our rental had a glass stove top which did not work well with the pot.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2017-03-14 19:43:08.502,5,"Great little market with attached restaurant, the ahi is top notch.",0x89bac308349a7601:0x1674749d739f6e6e,VA
2017-07-01 15:28:28.810,5,The food is fresh tasty and well priced.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2016-07-12 00:57:25.431,5,Some of the best steamed shrimp we've had in a long time. Made just the way we asked and ready exactly when they promised.,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-06-17 21:01:30.961,3,"Had fish sandwich, it was goog",0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-07-10 20:44:04.907,5,Great food,0x89bac308349a7601:0x1674749d739f6e6e,VA
2018-12-18 21:55:06.576,5,Awesome seafood,0x89bac308349a7601:0x1674749d739f6e6e,VA
2017-06-19 04:25:25.279,5,Great food,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-09-30 15:50:49.029,5,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-08-30 09:52:08.140,5,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2021-04-04 19:15:37.095,4,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-06-21 15:44:56.583,5,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-08-12 15:36:30.530,1,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-07-21 02:28:53.860,5,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-05-16 02:33:04.601,3,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-09-11 13:33:28.154,5,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2018-07-30 19:12:51.204,3,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-01-27 01:21:39.371,5,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-06-26 15:58:53.006,5,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-09-10 18:24:14.760,4,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-07-12 01:57:44.788,2,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2020-03-02 15:46:43.237,3,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2019-09-23 03:19:46.957,5,,0x89bac308349a7601:0x1674749d739f6e6e,VA
2017-11-15 22:54:24.384,4,"We drove up from Virginia Beach. I was wanting fresh fish, and something other than fried. This place did not disappoint us. We were early so seating was immediate. Our waiter was very prompt, informative and engaging. The view of the ocean and pier was super. I ordered the swordfish, broiled. It came with a baked potato and seasonal veggies. My wife had crab cakes. Both were amazing. This place is a good value, IMHO.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-08-15 00:04:29.569,5,"My wife and I went there last night with my Father for dinner. When we arrived, we were greeted at the door by friendly staff of the restaurant. I was impressed since these days no one displays old school etiquette.  We ordered appetizers and she crab soup...the soup was delicious (although it needs a bit more crab in it). The calamari was tasty and not greasy like other places I've visited. The main course was OUTSTANDING...Halibut on a bed of risotto with pesto and fresh grape tomato's. I was totally pleased with the service from Tom, too. Professional waiter staff...not dinghy kids with piercings and bad attitudes. I'll be back soon.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2014-09-29 19:04:06.774,5,"Our Uncle used to take us here ""in the old days"".  We were pleased that it is still apparently very tightly run, and the staff is very attentive and friendly. The atmosphere is lovely, and many tables have nice views of the bay and pier. (ask for reservations?)

We made it easy on the waitress:  four fried seafood platters all around.  (not adventurous, I know, but this is what we came for : )    Everything was perfectly cooked, including the large scallops (which were about the best I've ever had).

There was a good selection of local and regional craft brews which we appreciated also.

One of us got dessert, the raspberry sorbet.  It was actually phenomenal, and its presentation was brilliant too.

It was nice to be back here after so long. Thanks Lynnhaven Fish House!",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2012-03-10 04:18:33.513,3,"We had a mixed experience tonight. Most everything we had was great, and the server was wonderful. However, our entrees were sub-par. The Lobster, although tasty, was extremely tough; and the King Crab Legs, in the same respect, had a very dry rubbery texture. If you know anything about cooking seafood, both of these things happen when you overcook. We came at an off time, so I'm wondering if this is just a case of a bad chef. The appetizer, and all other food, were great... but when you spend $30 dollars for an entree, it better be perfect. I would honestly give this place one more shot to change my mind. In terms of value, it would have been justified if the food was flawless - but it could be considered a little pricey.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-03-26 22:11:12.913,5,"One of best seafood dining experience with an awesome ocean view,no less. The food is succulent.  Again, this is a great place for food & dining experience. The she crab soup is a fabulous starter. The street view of the restaurant does not match the indoor presentation...looks like a common fish camp from outside. I would go again for a special occasion. Food quality is comparable to Catch 31 in VIB but without modern ambiance.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-08-24 23:08:52.557,4,"Excellent food, good service, and with a lovely view. However, the manager could use some manners. Yelling at the staff right next to our table and only stopping to greet tables that appear to have ""money"" really isn't the way to go.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-03-05 07:33:51.151,5,We had an amazing seafood meal. The fried shrimp were huge. The broiled flounder was cooked perfectly and the scallops were delicious. We had an excellent waitress. Definitely recommend dinner here.,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-05-01 00:18:45.117,5,One of if not the best place for local seafood in Virginia Beach! Everything I have ever tried has been top notch!  Thanks for the great meal and the oysters!,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-04-15 22:34:54.523,5,Great food. Service was also very good. All around a good experience. I recommend it.,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-01-01 19:50:51.941,5,"I WANTED TO VOMIT! I filled up on hush puppies and their wonderful crabdip.  When my entree came out, I was a little full.  Yeah,  I thoughtvof doing the ""super model"" thing in order to eat more. The salmon was not over cooked. The texture of the breaded oysters and shrimp was perfect. My two guest also enjoyed their meals. Funny how I go here every New Years Eve...I guess they do it well. One other thing...everyone was incredibly friendly. Entering and exiting, the staff catered to us.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-12-07 16:03:06.447,5,"Never been to the restaurant but the attached fishing pier is great! They have everything you need to fish or crab there if you need it or bring your own gear and bait and just pay the small fee to access the pier for the day. Other people fishing/crabbing there are always really nice and the Fish & Game Warden even stopped and gave my boys some quick lessons on telling male/female crabs apart, when best to catch them, etc.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-06-20 00:19:42.354,1,"Restaurant is very dated to say the least. I've been an off and on guest for nearly 20 years and this place could use an update. First the decor is antiquated in terms of modern dining experiences. The waitress put a piece of paper on the table which listed the ""catch of the day"" which demonstrated that she didn't take the time to learn the fish. The paper was crumpled as it came out of her tattoo-laden arm. Next the bathroom was absolutely filthy. My wife exited the restroom with our daughter covered in soap and water due to the dysfunctional dispenser. There was toilet paper and feces on the floor. The food was super par to say the least. The only thing that has changed in the past two decades are the elevated prices on deep fried seafood. When you go, you pay a premium for the view, location, and name. The service, atmosphere, and quality of food are terrible.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-01-07 02:34:33.847,3,Horrible customer service experience .My husnand and I attended a family wedding reception  dinner today 1/6/2017. The manger and hostess did not greet us upon arrival . On top of that the food was horrible.. What was crazy the had the nerve to rush us on the ordering meals and rush are check . Granted who know the restaurant close at 9pm. Funny they had no problem adding the gratuity 10% in check . How do you know the service was worth $10..  Well never again ...First and last time....,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-23 23:26:47.947,5,Will really miss this place when it closes on 12/31/2017.  Has always been the BEST Seafood in the area......with top notch She Crab soup and awesome homemade KeyLime pie!  Thanks for the memories Kris and team!,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-03-14 08:20:41.177,5,"Classy establishment, friendly waiters and waitresses, excellent food and ambiance. A little pricey for a family of 3 or more but definitely worth the experience. Extending the menu selection a bit wouldn't hurt.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2015-10-20 10:51:21.613,2,"We never had such poor service and felt like we wasn't good enough to be there before. It was very busy so we sat at a table near the bar. The table beside us smelled of money and was very snotty. The waiter was bowing down to them but the man gripped about everything. The one lady did but not as much. However, he was on top of their every move. Working hard for that tip. As for Us, we asked for butter couldn't get that & we even had to wait for drink refills. It appeared he couldn't handle the work load and he was even sweating. Even the guy at the entrance didn't give two cents about us. We have never been so insulted in our lifes. We was spending money just like the other guests. The food was very good & love the hush puppies but will never go back on a Sunday evening again... may never go back at all.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-08-12 17:14:35.275,5,"good food and good service.  Also has a view of the bay from the dining room, nice atmosphere!",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-16 23:08:00.825,5,Fantastic food and service. Very sad to see them go. Last day open is new years eve. Make reservations especially on weekends and busy times because they are packed with word out that they'll close down soon,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-01-01 16:01:35.254,5,"I always love coming to this restaurant. Their food is always amazing ( I especially love their fresh scallops), great staff and its has a beautiful view of the beach.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-29 00:46:26.834,5,Excellent service!  Good food unfortunately they are closing.....Had to experience it for the last time....,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-12-29 07:52:01.348,3,"We had a nice dinner. Food was good. Service adequate. The views amazing The resaurant feels old and could stand some $$$ love put into it. Overdue for a renovation.

New Review 12/28/2016. The seafood tower has a new tomato puree something on top. Way to acidic for the delicate crab and shrimp. I much prefered the original orange creamy sauce. Also missed the pretty ripe slice of tomato on the bottom. Probably will not order again. Just too bitter. Please change it back! It was perfection! Now not so much. TY Shawn Callis",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-06-16 18:57:59.735,5,Always has the freshest seafood and local catches... softshell crabs were amazing!,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-02-28 19:59:16.414,3,A little pricey. Ordered an appetizer and two cocktails for $52. Eh,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-07-09 21:16:07.170,4,"Great Bay-side views, Beautiful breeze in the ""patio cafe"".  We had she crab soup, calamari, cherrywine cake (AWSOME).  You can just people watch all the beachgoers or take a walk along their long pier, or rent fishing poles and go fishing, wonderful place to eat, fine dining on the inside.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2014-06-12 00:54:59.557,5,"Wonderful food, desserts made on premises, great view and exceptional service.  You can't go wrong.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2013-06-30 14:53:25.519,3,The place looks great and the service was really good.  But the chef for that Saturday 06/29/2013 was off.  Several of our dinner items were overcooked. Could not recommend after that experience.,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-10-05 21:34:49.493,5,Great bass with mango salsa. Awesome views of the water.,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2013-06-25 19:58:18.015,3,"Killer views from the dinning room, our waitress was very cordial and made service top notch. The restaurant looks old and outdated, the food is scarce and overpriced, I wouldn't had mind the price much if it was better prepared.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-27 22:59:08.066,5,"Pleasant, unhurried dining experience.  Too bad they are closing.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-02-28 02:39:14.078,5,"This is a great place for family, dinner with a significant other or any other occasion.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2015-11-15 20:42:22.222,4,She-crab soup is amazing! Great location on the bay!,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2015-06-22 18:31:12.656,5,"Great food,great view,great service even the owner works as a host sitting you best ever recomedation to everybody i know and who loves great food.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-11-30 06:03:52.141,5,Great food and excellent service. It's a shame they will be closing at the end of the year.,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-01-28 15:55:28.845,4,"First visit and will be back! Food, service and view of the beach...it's all good!!",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2012-07-11 01:47:50.039,5,"10 STARS!!! :)  by far the BESTEST restaurant!!! Great view of the beach, unlimited hush puppies, fresh fantasic food & mouth watering dessert! Try the fried catfish,sweet potatoe & herb crusted snapper. The waiter, Michael, is hiliarious,kind & entertaining! This place is by far worth every cent! Loveable from start to finish! :) :) :)",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-07-12 11:42:53.440,5,"Loved the atmosphere, view of the ocean and food was delish",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-29 12:49:29.748,2,"Restaurant is closing in a few days and it shows. Went for a last hurrah, but probably best avoided.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-03-02 08:39:41.457,4,"Good food, good service",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-10-30 20:34:21.399,5,"Beautiful views, great food, and great staff.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-06-17 01:59:27.120,5,Fantastic seafood at a reasonable rate,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2012-04-04 14:07:42.250,3,"The fish was fresh and tasty, the service mediocre.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-07-05 23:19:13.806,5,Delicious but expensive. Quiet atmosphere and the wait staff is very attentive.,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-07-14 05:29:47.447,5,Excellent too bad they closed,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-17 22:17:57.731,3,"Not up to their usual quality. She crab soup was watery with very little crab, entrees weren't as good. Breading on scallops was different and not as good. Disappointing.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-04-14 04:06:24.534,4,"They have good food but very expensive, will soon be closing if it haven't already.",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-02-23 12:30:47.124,5,Food and staff was AWESOME,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-01-02 03:12:09.589,5,Definitely delicious,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-22 21:26:49.592,5,Great place,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-06-30 11:42:54.150,5,No longer in business,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-03-16 03:24:48.351,5,Great food and great views!,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-12-19 18:30:07.122,3,Plain food cooked well.,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-04-07 15:35:59.082,4,Great biscuits!,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-03-06 00:25:27.494,4,Good food,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-09-14 11:32:08.105,5,"Delicious oysters, tuna, scallops!!!",0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-03-12 01:57:15.197,5,Been going for years will always come back again,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2014-07-31 00:51:41.324,2,If it wasn't for the scallops and the beer...........total fail.,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-04-24 12:17:40.082,3,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-18 13:40:36.914,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2012-06-02 20:16:19.279,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2011-02-02 06:46:09.319,4,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-01-16 15:39:53.478,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-02-24 20:29:11.487,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-05-07 12:41:01.693,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2019-01-01 11:07:16.576,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2012-12-17 19:57:58.183,4,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-09-23 21:26:19.409,2,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-12-31 02:23:16.288,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-06-24 00:42:43.304,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-02-12 19:45:01.132,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2016-04-26 00:34:14.900,4,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-03-14 10:36:58.095,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2012-01-10 21:28:51.195,4,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-05-24 02:58:16.360,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2015-09-29 20:46:11.537,4,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2013-05-06 17:28:01.510,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2017-03-18 16:52:21.067,4,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2018-04-22 00:26:32.973,5,,0x89baecb1a5cbc4c7:0xa74d2b3d3d6f3ab1,VA
2021-05-16 11:45:49.444,4,"Clean, and very friendly atmosphere.  A little bit on the pricier side for what you are getting, but the overall experience is a good one.  The staff was very friendly and the manager visited our table and engaged with some genuine conversation.  The food was all good; The only thing I would like to see is a larger selection of beer, some local craft beer would really suit the atmosphere.",0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2020-10-19 13:39:29.293,4,"Food was pretty good. Beer was cold enough. Our table was on the deck that is built out over the water, which is great. A family of swans came right up next to us.",0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2019-08-03 19:38:42.926,5,"It’s funny because went here for the French food here since there’s not a lot of French places around, but we ended up getting Thai food. There is much more Thai options than French food on the menu btw. Overall it was really good.

Their Thai ice tea tasted sweet, fantastic and refreshing. I also really enjoyed their curry. The sauce was great and it was hot and fresh. It had a lot of onions in it though. We got a great view from our seat which was by the window. The dessert was good too.

Creme Brule was smaller than we thought but it was nice and soft, and not too crispy on top which is good. Their mousse was more of a chocolate cake though. The servers were very friendly. We had an enjoyable experience here after we swam in Colonial Beach. It’s worth going a little out of the way for.",0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2021-04-28 00:54:57.955,2,Had heard about great crab cakes!  Mouth was ready to enjoy.  Well Covid must be taking a toll on this place cause from what I can see it has went down.  Paid $68.00 for two dinners and was served our drinks in flimsy plastic cups that collapsed when picking up. The crab cakes are full of filler!  Don't go there.,0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2021-03-29 19:41:10.402,4,Great water views.  Very friendly service.  Decent food and prices.,0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2019-12-29 20:24:54.847,3,Very nice. Friendly attentive staff. Dining with attractive view of Monroe Bay and boat docks. Plenty of space. And special nights for karaoke and live bands.,0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2021-04-15 00:29:53.143,5,MacKenzie was an amazing server...our food came out just as we ordered and was very delicious. We will be back!,0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2021-03-21 01:21:35.519,4,Food was fair but the service was very friendly. Selection for lunch was limited but this was the first day of spring. I'm sure that the menu will improve with the summer increase in tourist.,0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2021-04-01 22:05:44.208,2,They need to update their menu.. very disappointed ....bar food. The service was excellent and it was a clean restaurant. Frozen seafood.,0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
2021-03-14 20:54:28.285,5,Good service and great food in a cozy place. Best restaurant we tried in Colonial Beach.,0x89b73d3d42524ff3:0x1e59abbe7228f605,VA
